date,net_pts,round_trips,net_usd
2017-05-25,-8.518609680181195,6,-425.93048400905974
2017-05-26,0.0,0,0.0
2017-05-29,0.0,0,0.0
2017-05-30,0.0,0,0.0
2017-05-31,-3.40802297671208,3,-170.401148835604
2017-06-01,0.0,0,0.0
2017-06-02,-4.231062280227863,2,-211.55311401139315
2017-06-05,0.0,0,0.0
2017-06-06,0.0,0,0.0
2017-06-07,0.0,0,0.0
2017-06-08,-0.9110625906798632,1,-45.55312953399316
2017-06-09,0.21765295686239172,2,10.882647843119585
2017-06-12,-4.5594768916245885,3,-227.97384458122943
2017-06-13,0.0,0,0.0
2017-06-14,-2.8680140240607868,2,-143.40070120303935
2017-06-15,0.0,0,0.0
2017-06-16,-4.726613104680571,3,-236.33065523402857
2017-06-19,0.8635665408208224,3,43.17832704104112
2017-06-20,-7.435066579323474,8,-371.7533289661737
2017-06-21,-1.9258277542685138,2,-96.29138771342569
2017-06-22,-3.522342968901474,3,-176.1171484450737
2017-06-23,-3.1443568715425902,4,-157.2178435771295
2017-06-26,-2.514095501827556,1,-125.70477509137781
2017-06-27,7.533999999999891,1,376.69999999999453
2017-06-28,2.9240000000002184,1,146.20000000001093
2017-06-29,4.338600902919817,3,216.93004514599085
2017-06-30,0.0,0,0.0
2017-07-03,0.0,0,0.0
2017-07-04,0.0,0,0.0
2017-07-05,-0.6628910124952526,1,-33.14455062476263
2017-07-06,-3.449858712148372,2,-172.49293560741862
2017-07-07,0.21027016564997025,2,10.513508282498513
2017-07-10,-1.1259999999999637,1,-56.299999999998185
2017-07-11,-4.957307628673094,1,-247.8653814336547
2017-07-12,-1.430711373365044,1,-71.5355686682522
2017-07-13,0.0,0,0.0
2017-07-14,-1.6760000000001456,1,-83.80000000000727
2017-07-17,0.0,0,0.0
2017-07-18,0.0,0,0.0
2017-07-19,-0.11621267051281028,1,-5.810633525640514
2017-07-20,0.0,0,0.0
2017-07-21,0.0,0,0.0
2017-07-24,-1.7600350995721528,2,-88.00175497860764
2017-07-25,0.0,0,0.0
2017-07-26,0.0,0,0.0
2017-07-27,-7.365999999999746,1,-368.2999999999873
2017-07-28,-0.6718834182245118,1,-33.59417091122559
2017-07-31,0.0,0,0.0
2017-08-01,0.0,0,0.0
2017-08-02,-5.680197052899264,3,-284.0098526449632
2017-08-03,-3.8513692404412465,2,-192.56846202206233
2017-08-04,0.0,0,0.0
2017-08-07,-0.8659999999997453,1,-43.299999999987264
2017-08-08,-1.884349584018979,1,-94.21747920094894
2017-08-09,0.0,0,0.0
2017-08-10,12.61729376716226,4,630.864688358113
2017-08-11,-6.127497236086318,3,-306.37486180431586
2017-08-14,-2.1972628309101383,3,-109.86314154550692
2017-08-15,0.0,0,0.0
2017-08-16,0.0,0,0.0
2017-08-17,18.62001925061309,4,931.0009625306545
2017-08-18,-5.999795067867101,2,-299.98975339335504
2017-08-21,-3.304114727004591,2,-165.20573635022956
2017-08-22,11.874000000000036,1,593.7000000000018
2017-08-23,0.0,0,0.0
2017-08-24,0.5559339040990053,1,27.796695204950268
2017-08-25,-1.095533306178342,2,-54.7766653089171
2017-08-28,0.0,0,0.0
2017-08-29,0.0,0,0.0
2017-08-30,-2.782247670583918,3,-139.1123835291959
2017-08-31,0.0,0,0.0
2017-09-01,0.0,0,0.0
2017-09-04,0.0,0,0.0
2017-09-05,-5.262000000000146,2,-263.1000000000073
2017-09-06,0.0,0,0.0
2017-09-07,-0.5979889505640458,1,-29.899447528202288
2017-09-08,0.0,0,0.0
2017-09-11,3.343484389775123,3,167.17421948875614
2017-09-12,0.0,0,0.0
2017-09-13,0.0,0,0.0
2017-09-14,0.0,0,0.0
2017-09-15,0.0,0,0.0
2017-09-18,-4.316284273599384,3,-215.81421367996919
2017-09-19,0.0,0,0.0
2017-09-20,0.0,0,0.0
2017-09-21,-1.610421245249414,1,-80.52106226247069
2017-09-22,0.0,0,0.0
2017-09-25,-10.442939417196536,6,-522.1469708598268
2017-09-26,0.0,0,0.0
2017-09-27,-0.6621384571078451,1,-33.106922855392256
2017-09-28,-0.6058176199214685,1,-30.290880996073426
2017-09-29,2.095391708074229,2,104.76958540371145
2017-10-02,3.5841472556967595,2,179.20736278483798
2017-10-03,0.0,0,0.0
2017-10-04,-4.046206334449114,3,-202.31031672245572
2017-10-05,7.813999999999636,1,390.6999999999818
2017-10-06,0.0,0,0.0
2017-10-09,-1.685782650774374,2,-84.2891325387187
2017-10-10,0.0,0,0.0
2017-10-11,0.0,0,0.0
2017-10-12,0.0,0,0.0
2017-10-13,0.0,0,0.0
2017-10-16,-0.5744855127875198,1,-28.72427563937599
2017-10-17,0.0,0,0.0
2017-10-18,0.0,0,0.0
