date,open,prev_close,atr_14,call_trigger,put_trigger,call_time,pdc_cross_time,put_time,put_halfhour,opened_above_call,call_to_put_min,pdc_cross_to_put_min,pdc_return,pdc_return_time,pdc_return_min,call_return,call_return_time,call_return_min,bull_gg_return,bull_gg_return_time,down_0382,down_050,down_0618,down_0786,down_100,down_1236,down_1382,down_150,down_1618,down_1786,down_200,down_0382_time,down_0618_time,down_100_time,first_resolution,close,close_zone,lowest_atr_after_put,rebound_atr_after_put,h1_bar_start,h1_close,h1_ema21,h1_phase_oscillator,h1_phase_zone,h1_compression,h1_po_compression,h1_completed_time,h1_po_state
2020-03-03,309.5,309.08,7.130084634927087,310.76269997384276,307.3973000261572,2020-03-03 10:00:00,2020-03-03 10:13:00,2020-03-03 10:15:00,10:00,False,15.0,2.0,True,2020-03-03 10:17:00,2.0,True,2020-03-03 10:23:00,8.0,False,,True,True,True,True,True,True,True,True,False,False,False,2020-03-03 11:12:00,2020-03-03 11:23:00,2020-03-03 13:26:00,pdc_first,300.34,below_put_trigger,1.6142865883551596,0.30434421344315593,2020-03-03 09:00:00,305.94,304.5666356567627,21.802109708407784,neutral,0,0,2020-03-03 10:00:00,bullish_expansion
2020-03-25,244.87,243.59,15.413450819136267,247.22757439331616,239.95242560668385,2020-03-25 09:35:00,2020-03-25 09:54:00,2020-03-25 10:13:00,10:00,False,38.0,19.0,True,2020-03-25 10:37:00,24.0,True,2020-03-25 12:03:00,110.0,True,2020-03-25 12:24:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,246.77,pdc_to_call,0.24913304911788647,0.8278483611313108,2020-03-25 09:00:00,242.52,240.12073726236122,18.365011569147438,neutral,1,1,2020-03-25 10:00:00,compression
2020-05-27,302.1,299.15,6.850121197984725,300.7666286027244,297.5333713972756,2020-05-27 09:30:00,2020-05-27 10:34:00,2020-05-27 10:47:00,10:30,True,77.0,13.0,True,2020-05-27 11:31:00,44.0,True,2020-05-27 14:00:00,193.0,True,2020-05-27 14:59:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,303.48,above_call_trigger,0.3328408263303047,0.6452440580613902,2020-05-27 09:00:00,299.89,300.5259574092169,20.365902348134167,neutral,1,1,2020-05-27 10:00:00,compression
2020-07-31,325.9,323.98,4.844888623825659,325.12339371522285,322.8366062847772,2020-07-31 09:30:00,2020-07-31 10:03:00,2020-07-31 10:18:00,10:00,True,48.0,15.0,True,2020-07-31 11:18:00,60.0,True,2020-07-31 15:45:00,327.0,True,2020-07-31 15:57:00,True,True,False,False,False,False,False,False,False,False,False,2020-07-31 12:35:00,,,pdc_first,326.55,above_call_trigger,0.5469681979825411,0.5428401361109668,2020-07-31 09:00:00,324.74,324.79726434641276,11.39770664874951,neutral,0,0,2020-07-31 10:00:00,bullish_expansion
2020-08-10,335.06,334.55,4.086857257004852,335.51449831265313,333.5855016873469,2020-08-10 09:42:00,2020-08-10 10:46:00,2020-08-10 10:58:00,10:30,False,76.0,12.0,True,2020-08-10 11:33:00,35.0,True,2020-08-10 15:03:00,245.0,False,,True,False,False,False,False,False,False,False,False,False,False,2020-08-10 11:00:00,,,gg_first,335.55,above_call_trigger,0.3902754365267359,0.29851788875398,2020-08-10 09:00:00,335.11,334.29437599325456,35.74565753788748,neutral_up,0,0,2020-08-10 10:00:00,bullish_expansion
2020-08-18,338.34,337.88,3.707884100245531,338.75506064765796,337.00493935234203,2020-08-18 09:38:00,2020-08-18 10:07:00,2020-08-18 10:28:00,10:00,False,50.0,21.0,True,2020-08-18 11:08:00,40.0,True,2020-08-18 12:45:00,137.0,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,338.62,pdc_to_call,0.3425134027020651,0.32902862306813757,2020-08-18 09:00:00,338.4,338.0458266272691,25.528563347966248,neutral_up,1,1,2020-08-18 10:00:00,compression
2020-09-04,346.13,345.41,4.960212289664215,346.5806101003608,344.23938989963926,2020-09-04 09:32:00,2020-09-04 09:46:00,2020-09-04 09:54:00,09:30,False,22.0,8.0,False,,,False,,,False,,True,True,True,True,True,True,True,True,True,True,True,2020-09-04 09:55:00,2020-09-04 10:14:00,2020-09-04 10:19:00,gg_only,342.6,below_put_trigger,2.124909053179563,-0.00201604274496177,2020-09-04 08:00:00,346.54,348.46976838022783,-37.805204086583835,neutral_down,0,0,2020-09-04 09:00:00,bearish_expansion
2020-09-10,341.82,339.76,5.871700583233336,341.14572133764307,338.3742786623569,2020-09-10 09:30:00,2020-09-10 10:57:00,2020-09-10 11:00:00,11:00,True,90.0,3.0,True,2020-09-10 11:06:00,6.0,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2020-09-10 12:36:00,2020-09-10 14:23:00,2020-09-10 15:10:00,pdc_first,333.92,below_put_trigger,1.1768311244840208,0.18205969205114964,2020-09-10 10:00:00,338.8,339.2934850183785,8.105689182030689,neutral,1,1,2020-09-10 11:00:00,compression
2020-10-14,350.74,350.15,5.614832410986878,351.47510044899286,348.8248995510071,2020-10-14 09:43:00,2020-10-14 10:28:00,2020-10-14 11:47:00,11:30,False,124.0,79.0,False,,,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2020-10-14 12:18:00,,,gg_only,347.97,below_put_trigger,0.536080114182953,-0.1513847498523233,2020-10-14 10:00:00,350.6714,350.88096829114863,1.576666814346389,neutral,1,1,2020-10-14 11:00:00,compression
2020-10-19,348.62,347.24,5.630953646843353,348.568905060655,345.911094939345,2020-10-19 09:30:00,2020-10-19 10:11:00,2020-10-19 11:23:00,11:00,True,113.0,72.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2020-10-19 13:43:00,2020-10-19 14:37:00,2020-10-19 15:02:00,gg_only,342.02,below_put_trigger,1.1010568349245133,-0.06570823047130253,2020-10-19 10:00:00,347.13,348.06304856686006,-5.6887276516882785,neutral,1,1,2020-10-19 11:00:00,compression
2021-01-04,375.31,373.85,4.435059231140871,374.89667397854925,372.8033260214508,2021-01-04 09:30:00,2021-01-04 09:40:00,2021-01-04 10:08:00,10:00,True,38.0,28.0,False,,,False,,,False,,True,True,True,True,True,True,True,True,True,True,True,2021-01-04 10:27:00,2021-01-04 10:49:00,2021-01-04 11:03:00,gg_only,368.85,below_put_trigger,2.036049470680273,-0.19165471207954296,2021-01-04 09:00:00,373.51,374.0290861903496,33.047461780627245,neutral_up,0,0,2021-01-04 10:00:00,bullish_expansion
2021-01-25,383.67,382.86,4.295631772455784,383.8737690982996,381.84623090170044,2021-01-25 09:30:00,2021-01-25 10:51:00,2021-01-25 10:58:00,10:30,False,88.0,7.0,True,2021-01-25 12:52:00,114.0,True,2021-01-25 13:22:00,144.0,False,,True,True,True,True,True,False,False,False,False,False,False,2021-01-25 10:59:00,2021-01-25 11:04:00,2021-01-25 11:09:00,gg_first,384.4,above_call_trigger,1.024296362694185,0.3794552434526145,2021-01-25 09:00:00,383.73,383.2641329325941,10.707942504755579,neutral,1,1,2021-01-25 10:00:00,compression
2021-02-10,392.12,390.25,4.664571293027915,391.3508388251546,389.1491611748454,2021-02-10 09:30:00,2021-02-10 10:20:00,2021-02-10 10:24:00,10:00,True,54.0,4.0,True,2021-02-10 14:29:00,245.0,False,,,False,,True,True,False,False,False,False,False,False,False,False,False,2021-02-10 10:42:00,,,gg_first,390.1,put_to_pdc,0.5895504275195441,0.17579321838764442,2021-02-10 09:00:00,391.54,390.80553140270644,48.56237224765223,neutral_up,0,0,2021-02-10 10:00:00,bullish_expansion
2021-02-26,384.36,382.39,5.265684876020729,383.6327016307409,381.1472983692591,2021-02-26 09:30:00,2021-02-26 09:55:00,2021-02-26 10:07:00,10:00,True,37.0,12.0,True,2021-02-26 10:46:00,39.0,True,2021-02-26 11:06:00,59.0,True,2021-02-26 12:09:00,True,True,True,True,False,False,False,False,False,False,False,2021-02-26 10:22:00,2021-02-26 10:28:00,,gg_first,380.32,below_put_trigger,0.7900206901753822,0.6058091350142997,2021-02-26 09:00:00,382.07,384.47924581618304,-31.67579541901703,neutral_down,0,0,2021-02-26 10:00:00,bearish_expansion
2021-03-04,381.22,381.45,6.003573660558831,382.8668433838919,380.0331566161081,2021-03-04 09:35:00,2021-03-04 09:48:00,2021-03-04 10:00:00,10:00,False,25.0,12.0,True,2021-03-04 10:39:00,39.0,True,2021-03-04 11:31:00,91.0,True,2021-03-04 12:04:00,True,True,True,True,True,True,True,True,False,False,False,2021-03-04 10:10:00,2021-03-04 12:54:00,2021-03-04 13:15:00,gg_first,376.73,below_put_trigger,1.5940505673930865,0.42474701639000956,2021-03-04 09:00:00,380.89,382.67220199490885,-37.68336866856515,neutral_down,0,0,2021-03-04 10:00:00,bearish_expansion
2021-03-05,380.42,376.73,6.4404612562332,378.24994885647106,375.210051143529,2021-03-05 09:30:00,2021-03-05 09:54:00,2021-03-05 10:41:00,10:30,True,71.0,47.0,True,2021-03-05 10:52:00,11.0,True,2021-03-05 12:32:00,111.0,True,2021-03-05 12:45:00,True,True,True,False,False,False,False,False,False,False,False,2021-03-05 11:14:00,2021-03-05 11:28:00,,pdc_first,383.595,above_call_trigger,0.6350476832760468,1.2468051092192174,2021-03-05 09:00:00,377.34,378.1187313994069,-6.76568617110028,neutral,0,0,2021-03-05 10:00:00,bearish_expansion
2021-05-25,420.33,419.13,4.852361936908328,420.27515741711034,417.98484258288966,2021-05-25 09:30:00,2021-05-25 10:32:00,2021-05-25 11:33:00,11:30,True,123.0,61.0,True,2021-05-25 12:08:00,35.0,False,,,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,418.25,put_to_pdc,0.3111886581490424,0.06388641326238705,2021-05-25 10:00:00,419.44,419.10085629224335,25.146911862217873,neutral_up,0,0,2021-05-25 11:00:00,bullish_expansion
2021-06-08,423.11,422.22,3.8018711465224526,423.11724159057934,421.3227584094207,2021-06-08 09:30:00,2021-06-08 09:51:00,2021-06-08 11:18:00,11:00,False,108.0,87.0,True,2021-06-08 12:05:00,47.0,False,,,False,,True,False,False,False,False,False,False,False,False,False,False,2021-06-08 11:21:00,,,gg_first,422.27,pdc_to_call,0.4997539176828631,0.18938043196402116,2021-06-08 10:00:00,421.88,422.1587093679212,-0.8080346733192805,neutral,1,1,2021-06-08 11:00:00,compression
2021-06-17,421.67,422.12,3.4207600373418297,422.92729936881267,421.31270063118734,2021-06-17 10:36:00,2021-06-17 10:54:00,2021-06-17 11:12:00,11:00,False,36.0,18.0,True,2021-06-17 11:29:00,17.0,True,2021-06-17 15:42:00,270.0,False,,True,True,True,True,False,False,False,False,False,False,False,2021-06-17 12:16:00,2021-06-17 12:20:00,,pdc_first,421.98,put_to_pdc,0.8185315454561402,0.26309942532518016,2021-06-17 10:00:00,421.8899,421.9870075821647,-16.415859614682198,neutral,0,0,2021-06-17 11:00:00,bearish_expansion
2021-07-07,433.66,432.9,3.2039696314550676,433.65613683302337,432.1438631669766,2021-07-07 09:30:00,2021-07-07 10:28:00,2021-07-07 10:40:00,10:30,True,70.0,12.0,True,2021-07-07 11:12:00,32.0,True,2021-07-07 11:36:00,56.0,True,2021-07-07 11:50:00,True,False,False,False,False,False,False,False,False,False,False,2021-07-07 10:44:00,,,gg_first,434.43,above_call_trigger,0.43383682115885863,0.5805298470183388,2021-07-07 09:00:00,433.72,432.80722992734496,35.75040544393093,neutral_up,0,0,2021-07-07 10:00:00,bullish_expansion
2021-07-16,436.0,434.73,3.520482216935335,435.5608338031968,433.89916619680326,2021-07-16 09:30:00,2021-07-16 10:08:00,2021-07-16 10:22:00,10:00,True,52.0,14.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2021-07-16 10:24:00,2021-07-16 14:30:00,2021-07-16 15:47:00,gg_only,431.4,below_put_trigger,1.0822381041074252,-0.14202599791436019,2021-07-16 09:00:00,435.18,435.03087613120834,13.140165711144487,neutral,1,1,2021-07-16 10:00:00,compression
2021-08-03,438.44,437.58,3.8769000261275943,438.4949484061661,436.6650515938339,2021-08-03 09:30:00,2021-08-03 09:40:00,2021-08-03 09:53:00,09:30,False,23.0,13.0,True,2021-08-03 10:23:00,30.0,True,2021-08-03 11:41:00,108.0,True,2021-08-03 11:42:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,441.12,above_call_trigger,0.3817483014846389,0.9543707537116193,2021-08-03 08:00:00,438.72,438.9011448962367,0.00859992401668297,neutral,0,0,2021-08-03 09:00:00,bullish_expansion
2021-09-10,451.04,448.96,3.214193211227388,449.71854959784963,448.20145040215033,2021-09-10 09:30:00,2021-09-10 10:04:00,2021-09-10 10:31:00,10:30,True,61.0,27.0,True,2021-09-10 12:35:00,124.0,True,2021-09-10 13:01:00,150.0,True,2021-09-10 13:01:00,True,True,True,True,True,False,False,False,False,False,False,2021-09-10 10:46:00,2021-09-10 15:22:00,2021-09-10 15:50:00,gg_first,445.5002,below_put_trigger,1.1355882363419496,0.6407828853616291,2021-09-10 09:00:00,449.7,450.203785363103,0.759676666375503,neutral,1,1,2021-09-10 10:00:00,compression
2021-09-14,448.12,446.5599,3.4561665953950405,447.37555531651327,445.7442446834868,2021-09-14 09:30:00,2021-09-14 09:53:00,2021-09-14 10:00:00,10:00,True,30.0,7.0,False,,,False,,,False,,True,True,True,True,False,False,False,False,False,False,False,2021-09-14 10:02:00,2021-09-14 13:06:00,,gg_only,444.18,below_put_trigger,0.9663596669356296,-0.07809230039999195,2021-09-14 09:00:00,446.0875,446.9122015140287,-8.516127456334077,neutral,1,1,2021-09-14 10:00:00,compression
2021-09-30,436.02,434.43,4.985967745101879,435.60668838784403,433.253311612156,2021-09-30 09:30:00,2021-09-30 10:40:00,2021-09-30 11:35:00,11:30,True,125.0,55.0,False,,,False,,,False,,True,True,True,True,True,False,False,False,False,False,False,2021-09-30 11:40:00,2021-09-30 12:05:00,2021-09-30 15:59:00,gg_only,429.16,below_put_trigger,1.133180214723709,-0.11432083582168184,2021-09-30 10:00:00,433.73,435.8166580151928,-20.437750957681818,neutral,1,1,2021-09-30 11:00:00,compression
2021-10-01,430.98,429.16,5.258605763308886,430.40103096014093,427.9189690398591,2021-10-01 09:30:00,2021-10-01 09:47:00,2021-10-01 10:20:00,10:00,True,50.0,33.0,True,2021-10-01 10:58:00,38.0,True,2021-10-01 11:14:00,54.0,True,2021-10-01 11:35:00,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,434.19,above_call_trigger,0.36701743520426755,1.3069814147229981,2021-10-01 09:00:00,429.41,431.01360424548983,-24.708822168990366,neutral_down,0,0,2021-10-01 10:00:00,bearish_expansion
2021-10-13,434.71,433.63,5.328356916129558,434.88749223220657,432.3725077677934,2021-10-13 09:30:00,2021-10-13 09:49:00,2021-10-13 10:10:00,10:00,False,40.0,21.0,True,2021-10-13 11:45:00,95.0,True,2021-10-13 13:30:00,200.0,True,2021-10-13 14:01:00,True,False,False,False,False,False,False,False,False,False,False,2021-10-13 10:14:00,,,gg_first,435.13,above_call_trigger,0.3922409915284205,0.45417377966449535,2021-10-13 09:00:00,433.09,434.13536039792524,-16.354328896478506,neutral,1,1,2021-10-13 10:00:00,compression
2021-11-01,460.3,459.23,4.243466392008759,460.2314580685141,458.22854193148595,2021-11-01 09:30:00,2021-11-01 09:50:00,2021-11-01 10:04:00,10:00,True,34.0,14.0,True,2021-11-01 10:08:00,4.0,False,,,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,460.1,pdc_to_call,0.24272608873248344,0.23565639682764708,2021-11-01 09:00:00,459.27,459.1595523771837,35.016310765790124,neutral_up,0,0,2021-11-01 10:00:00,bullish_expansion
2021-11-15,468.64,467.26,3.6960276310612197,468.13226252093045,466.38773747906953,2021-11-15 09:30:00,2021-11-15 11:42:00,2021-11-15 11:45:00,11:30,True,135.0,3.0,True,2021-11-15 12:44:00,59.0,False,,,False,,False,False,False,False,False,False,False,False,False,False,False,,,,pdc_only,467.4,pdc_to_call,0.2786775703038331,0.07846261688166936,2021-11-15 10:00:00,467.76,467.2739412368919,42.87805227644217,neutral_up,0,0,2021-11-15 11:00:00,bullish_expansion
2021-11-18,469.24,468.11,3.548450329971394,468.94743427787324,467.2725657221268,2021-11-18 09:30:00,2021-11-18 10:09:00,2021-11-18 10:11:00,10:00,True,41.0,2.0,True,2021-11-18 11:15:00,64.0,True,2021-11-18 11:37:00,86.0,True,2021-11-18 12:03:00,True,False,False,False,False,False,False,False,False,False,False,2021-11-18 10:19:00,,,gg_first,469.72,above_call_trigger,0.4988092929045755,0.5354450036828595,2021-11-18 09:00:00,468.49,468.7813259538965,5.304257172331862,neutral,1,1,2021-11-18 10:00:00,compression
2021-11-23,467.22,467.52,3.7337118713364292,468.4011560016354,466.63884399836456,2021-11-23 09:48:00,2021-11-23 10:06:00,2021-11-23 10:09:00,10:00,False,21.0,3.0,True,2021-11-23 14:54:00,285.0,True,2021-11-23 15:50:00,341.0,False,,True,True,True,True,False,False,False,False,False,False,False,2021-11-23 10:28:00,2021-11-23 10:59:00,,gg_first,468.24,pdc_to_call,0.8222380584769468,0.3080044844457716,2021-11-23 09:00:00,468.575,468.63173466264954,-17.894701828718066,neutral,0,0,2021-11-23 10:00:00,bearish_expansion
2021-12-03,459.17,457.36,6.363494987052661,458.86178481694446,455.85821518305556,2021-12-03 09:30:00,2021-12-03 09:44:00,2021-12-03 09:53:00,09:30,True,23.0,9.0,False,,,False,,,False,,True,True,True,True,True,True,False,False,False,False,False,2021-12-03 10:01:00,2021-12-03 10:35:00,2021-12-03 11:51:00,gg_only,453.43,below_put_trigger,1.3263151801285693,-0.15400342138933915,2021-12-03 08:00:00,458.91,456.8164747094956,19.13743515064533,neutral,1,1,2021-12-03 09:00:00,compression
2022-01-04,479.22,477.76,5.395206372252601,479.0332687038516,476.4867312961484,2022-01-04 09:30:00,2022-01-04 10:56:00,2022-01-04 11:23:00,11:00,True,113.0,27.0,True,2022-01-04 11:46:00,23.0,False,,,False,,True,False,False,False,False,False,False,False,False,False,False,2022-01-04 13:57:00,,,pdc_first,477.51,put_to_pdc,0.4040623934631467,0.22241966612649997,2022-01-04 10:00:00,477.62,477.84813736719855,25.045310523655456,neutral_up,0,0,2022-01-04 11:00:00,bullish_expansion
2022-01-06,467.89,468.38,5.680349882197396,469.72056257219856,467.03943742780143,2022-01-06 09:37:00,2022-01-06 09:49:00,2022-01-06 09:58:00,09:30,False,21.0,9.0,True,2022-01-06 10:26:00,28.0,True,2022-01-06 11:15:00,77.0,True,2022-01-06 12:44:00,True,True,False,False,False,False,False,False,False,False,False,2022-01-06 10:05:00,,,gg_first,467.93,put_to_pdc,0.5193342067265064,0.429551004885654,2022-01-06 08:00:00,468.52,471.61018175625736,-82.86380950405655,accumulation,0,0,2022-01-06 09:00:00,bearish_expansion
2022-01-13,472.21,471.07,6.144952373658889,472.5202087601835,469.6197912398165,2022-01-13 09:32:00,2022-01-13 10:15:00,2022-01-13 10:50:00,10:30,False,78.0,35.0,True,2022-01-13 11:29:00,39.0,False,,,False,,True,True,True,True,True,True,False,False,False,False,False,2022-01-13 12:15:00,2022-01-13 12:21:00,2022-01-13 15:46:00,pdc_first,464.54,below_put_trigger,1.2416695095485117,0.04637952951787118,2022-01-13 09:00:00,472.36,470.7703564549701,35.767085448233644,neutral_up,1,1,2022-01-13 10:00:00,compression
