trading_week_end,weekly_bar_ts,cohort,outcome,open,prev_close,prev_atr14,put_trigger,pivot,call_trigger,dgg_open,ugg_open,week_low,week_high,tap_time,tap_price,pivot_time,call_time,ugg_time,dgg_time,mae_atr,mfe_atr,po_weekly_prev,po_weekly_zone,po_weekly_slope,po_weekly_bilbo,q_band_at_trigger,q_band_at_tap
2021-04-09,2021-04-11,non_tap,no_tap,403.46,400.54,12.190638215197218,397.6630093812135,400.54,403.41699061878654,395.8831762017947,405.19682379820534,403.38,411.67,,,,,,,,,57.38736491636275,mid,rising,mid_rising,q_pivot_to_call,
2021-04-16,2021-04-18,non_tap,no_tap,411.33,411.44,12.11487834268313,408.58088871112676,411.44,414.29911128887323,406.81211647309505,416.06788352690495,410.2,417.91,,,,,,,,,71.19370654267794,high,rising,bull_bilbo,q_call_to_ugg,
2021-04-23,2021-04-25,intraweek_cross,breakdown,416.26,417.3101,11.800244175348626,414.5252423746177,417.3101,420.0949576253823,412.8024067250168,421.81779327498316,410.59,418.25,2021-04-19 10:47:00,414.5252423746177,2021-04-23 13:41:00,,,2021-04-20 10:42:00,0.3334882156793538,0.3156508941707793,82.80062389906739,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2021-04-30,2021-05-02,non_tap,no_tap,417.44,416.72,11.504512448538012,414.0049350621451,416.72,419.435064937855,412.3252762446585,421.1147237553416,416.3,420.72,,,,,,,,,84.63876230479421,high,rising,bull_bilbo,above_q_ugg,
2021-05-07,2021-05-09,intraweek_cross,breakdown,419.43,417.29,10.998475845071013,414.69435970056327,417.29,419.8856402994368,413.0885822271829,421.49141777281716,411.67,422.815,2021-05-04 09:46:00,414.69435970056327,2021-05-05 09:30:00,2021-05-07 09:30:00,2021-05-07 10:03:00,2021-05-04 11:01:00,0.27497989204737167,0.7383423315946099,84.22083082997983,high,falling,high_falling,above_q_ugg,above_q_ugg
2021-05-14,2021-05-16,intraweek_cross,breakdown,422.5,422.09,11.008941856137367,419.49188972195157,422.09,424.6881102780484,417.8845842109555,426.29541578904445,404.0,422.74,2021-05-10 14:29:00,419.49188972195157,,,,2021-05-10 15:59:00,1.4072096959359452,0.035254094636903044,86.77262886591151,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2021-05-21,2021-05-23,intraweek_cross,breakdown,415.39,416.55,11.561160294984699,413.8215661703836,416.55,419.2784338296164,412.13363676731586,420.96636323268416,405.33,418.2,2021-05-17 11:10:00,413.8215661703836,2021-05-20 15:27:00,,,2021-05-18 15:59:00,0.7344908256368807,0.3787192390642452,74.7885083874454,high,falling,high_falling,above_q_ugg,above_q_ugg
2021-05-28,2021-05-30,non_tap,no_tap,417.34,414.95,11.654648845342937,412.19950287249907,414.95,417.7004971275009,410.497924141079,419.40207585892097,417.08,421.25,,,,,,,,,63.632643208280086,high,falling,high_falling,above_q_ugg,
2021-06-04,2021-06-06,intraweek_cross,continuation,422.57,420.03,11.272173927818443,417.3697669530348,420.03,422.69023304696515,415.72402955957335,424.3359704404266,416.28,422.92,2021-06-03 09:38:00,417.3697669530348,2021-06-04 09:30:00,2021-06-04 15:45:00,,,0.09667762048502503,0.4923835528537999,63.30705101197138,high,falling,high_falling,above_q_ugg,above_q_ugg
2021-06-11,2021-06-13,non_tap,no_tap,422.59,422.57,10.9413043615457,419.9878521706752,422.57,425.1521478293248,418.3904217338895,426.74957826611046,420.32,424.63,,,,,,,,,64.66457321721523,high,rising,bull_bilbo,above_q_ugg,
2021-06-18,2021-06-20,intraweek_cross,breakdown,424.43,424.32,10.467639764292437,421.84963701562697,424.32,426.790362984373,420.3213616100403,428.3186383899597,414.7,425.46,2021-06-16 14:00:00,421.84963701562697,,,,2021-06-16 14:01:00,0.6830228376807597,0.16626126075811204,66.23335484961672,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2021-06-25,2021-06-27,non_tap,no_tap,416.8,415.0,10.488522638271549,412.5247086573679,415.0,417.4752913426321,410.99338435218027,419.00661564781973,415.93,427.0943,,,,,,,,,50.410978626891094,mid,falling,mid_falling,above_q_ugg,
2021-07-02,2021-07-04,non_tap,no_tap,427.17,426.56,10.603221021252152,424.05763983898447,426.56,429.06236016101553,422.5095695698817,430.6104304301183,425.89,434.1,,,,,,,,,57.27621879770234,mid,rising,mid_rising,q_pivot_to_put,
2021-07-09,2021-07-11,intraweek_cross,reversion_only,433.78,433.75,10.432276662591287,431.28798270762843,433.75,436.21201729237157,429.7648703148901,437.7351296851099,427.52,435.84,2021-07-06 10:35:00,431.28798270762843,2021-07-07 09:30:00,,,2021-07-08 09:30:00,0.3611850825563242,0.436339778899313,68.71359132878277,high,rising,bull_bilbo,q_pivot_to_call,q_pivot_to_call
2021-07-16,2021-07-18,intraweek_cross,reversion_only,435.42,435.49,10.28139975812048,433.0635896570836,435.49,437.91641034291644,431.562505292398,439.41749470760203,430.92,437.92,2021-07-15 13:45:00,433.0635896570836,2021-07-16 09:30:00,,,2021-07-16 15:08:00,0.2084920057106535,0.2914399219376513,73.88789289714029,high,rising,bull_bilbo,q_pivot_to_call,q_pivot_to_call
2021-07-23,2021-07-25,opened_below_dgg,gap_through_stop,426.19,431.4,10.047014061111875,429.02890468157756,431.4,433.7710953184224,427.56204062865527,435.2379593713447,421.97,440.3,2021-07-19 09:30:00,426.19,2021-07-20 12:04:00,2021-07-21 11:51:00,2021-07-22 10:41:00,2021-07-19 09:30:00,0.4200252905322355,1.4043973576800686,67.55171479580844,high,falling,high_falling,q_pivot_to_call,q_pivot_to_put
2021-07-30,2021-08-01,intraweek_cross,reversion_only,439.31,439.89,10.638655913889597,437.379277204322,439.89,442.40072279567795,435.82603344089415,443.9539665591058,435.99,441.8,2021-07-27 11:28:00,437.379277204322,2021-07-28 14:47:00,,,,0.13058766216023618,0.41553395762207046,72.14508224926848,high,rising,bull_bilbo,q_call_to_ugg,q_call_to_ugg
2021-08-06,2021-08-08,non_tap,no_tap,440.34,438.47,10.293751920040341,436.0406745468705,438.47,440.89932545312956,434.5377867665446,442.4022132334554,436.1,442.94,,,,,,,,,70.03226889282612,high,falling,high_falling,q_pivot_to_call,
2021-08-13,2021-08-15,non_tap,no_tap,442.45,442.53,10.047055354323174,440.1588949363797,442.53,444.90110506362026,438.69202485464854,446.3679751453514,441.31,445.93,,,,,,,,,72.76936524344387,high,rising,bull_bilbo,q_call_to_ugg,
2021-08-20,2021-08-22,intraweek_cross,reversion_only,444.54,445.9,9.65940854330009,443.62037958378113,445.9,448.1796204162188,442.21010593645934,449.5898940635406,436.12,447.11,2021-08-16 09:46:00,443.62037958378113,2021-08-16 14:08:00,,,2021-08-17 12:38:00,0.7764843520345249,0.3612664689122541,77.36926110401663,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2021-08-27,2021-08-29,non_tap,no_tap,445.16,443.33,9.754450790207228,441.02794961351105,443.33,445.6320503864889,439.6037997981408,447.05620020185916,445.14,450.65,,,,,,,,,71.58834728001608,high,falling,high_falling,q_call_to_ugg,
2021-09-03,2021-09-05,non_tap,no_tap,450.99,450.18,9.58056144804957,447.9189874982603,450.18,452.4410125017397,446.5202255268451,453.83977447315493,450.71,454.05,,,,,,,,,77.08273435217993,high,rising,bull_bilbo,above_q_ugg,
2021-09-10,2021-09-12,intraweek_cross,breakdown,452.71,453.06,9.172664201760316,450.89525124838457,453.06,455.22474875161544,449.55604227492756,456.56395772507244,445.31,452.81,2021-09-07 10:12:00,450.89525124838457,,,,2021-09-08 10:38:00,0.6089017460502595,0.18258040573359546,82.502778767973,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2021-09-17,2021-09-19,intraweek_cross,continuation,448.65,445.5002,9.071045330206008,443.3594333020714,445.5002,447.6409666979286,442.03506068386133,448.9653393161387,441.02,448.92,2021-09-14 14:50:00,443.3594333020714,2021-09-15 10:04:00,2021-09-15 13:33:00,,2021-09-17 10:46:00,0.2579011808353842,0.556778906297662,69.0367607706012,high,falling,high_falling,above_q_ugg,above_q_ugg
2021-09-24,2021-09-26,opened_below_dgg,gap_through_stop,434.88,441.42,8.987399235191296,439.29897378049486,441.42,443.54102621950517,437.98681349215695,444.8531865078431,428.86,444.89,2021-09-20 09:30:00,434.88,2021-09-23 09:39:00,2021-09-23 10:15:00,2021-09-23 13:58:00,2021-09-20 09:30:00,0.6698267031943915,1.1137816111255605,53.13424519124014,mid,falling,mid_falling,q_call_to_ugg,q_pivot_to_call
2021-10-01,2021-10-03,gap_through_cross,breakdown,442.81,443.92,9.490442146963344,441.6802556533167,443.92,446.15974434668334,440.29465109986,447.54534890014,427.23,444.05,2021-09-28 09:30:00,439.69,,,,2021-09-28 09:30:00,1.3128998424996252,0.03687920905898069,46.58485800389444,mid,falling,mid_falling,q_call_to_ugg,q_call_to_ugg
2021-10-08,2021-10-10,intraweek_cross,breakdown,433.0,434.19,10.01398199360882,431.8267002495083,434.19,436.5532997504917,430.36465887844145,438.01534112155855,426.36,441.68,2021-10-04 10:02:00,431.8267002495083,2021-10-05 10:47:00,2021-10-07 09:30:00,2021-10-07 09:30:00,2021-10-04 10:23:00,0.5459067384979589,0.9839542109003535,25.817125621727026,mid,falling,mid_falling,q_pivot_to_call,q_pivot_to_call
2021-10-15,2021-10-17,intraweek_cross,breakdown,437.16,437.83,10.392983279779619,435.37725594597197,437.83,440.282744054028,433.8598803871242,441.8001196128758,431.54,446.26,2021-10-11 15:50:00,435.37725594597197,2021-10-14 09:30:00,2021-10-14 10:02:00,2021-10-14 12:00:00,2021-10-12 09:45:00,0.36921602225971395,1.0471241760968935,20.42665378389762,mid,falling,mid_falling,q_pivot_to_call,q_pivot_to_call
2021-10-22,2021-10-24,intraweek_cross,full_rotation,443.97,445.83,10.702055902652502,443.304314806974,445.83,448.355685193026,441.7418146451867,449.91818535481326,443.27,454.67,2021-10-18 09:35:00,443.304314806974,2021-10-18 10:40:00,2021-10-19 09:30:00,2021-10-19 10:56:00,,0.003206375231651019,1.062009514471798,28.176632178631305,mid,rising,mid_rising,above_q_ugg,above_q_ugg
2021-10-29,2021-10-31,non_tap,no_tap,454.28,453.13,10.75190905246304,450.5925494636187,453.13,455.6674505363813,449.0227707419591,457.2372292580409,452.39,459.56,,,,,,,,,40.6299843903887,mid,rising,mid_rising,above_q_ugg,
2021-11-05,2021-11-07,non_tap,no_tap,460.3,459.23,10.49605840585854,456.7529302162174,459.23,461.70706978378263,455.2205056889621,463.23949431103796,458.2,470.65,,,,,,,,,53.83755634386504,mid,rising,mid_rising,above_q_ugg,
2021-11-12,2021-11-14,intraweek_cross,breakdown,469.7,468.49,10.63562566258293,465.97999234363044,468.49,471.0000076563696,464.42719099689333,472.5528090031067,462.04,470.23,2021-11-09 12:05:00,465.97999234363044,,,,2021-11-10 13:46:00,0.3704523333772138,0.17676512092594646,70.18572239495548,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2021-11-19,2021-11-21,non_tap,no_tap,468.64,467.26,10.460938115255578,464.79121860479967,467.26,469.7287813952003,463.26392163997235,471.25607836002763,466.23,470.94,,,,,,,,,73.30176033997935,high,rising,bull_bilbo,above_q_ugg,
2021-11-26,2021-11-28,intraweek_cross,reversion_only,470.81,468.92,10.05015682130875,466.54816299017114,468.92,471.2918370098289,465.08084009426005,472.75915990574,456.88,473.54,2021-11-23 09:34:00,466.54816299017114,2021-11-23 09:55:00,,,2021-11-23 10:59:00,0.9619912566610214,0.3006756077101042,75.3085850511619,high,rising,bull_bilbo,above_q_ugg,above_q_ugg
2021-12-03,2021-12-05,intraweek_cross,breakdown,464.07,456.93,10.522288476929555,454.4467399194446,456.93,459.4132600805554,452.9104858018129,460.9495141981871,448.92,466.56,2021-12-01 15:21:00,454.4467399194446,2021-12-02 11:59:00,2021-12-03 09:30:00,,2021-12-01 15:54:00,0.525241246860143,0.5562725345716244,53.95585031693134,mid,falling,mid_falling,above_q_ugg,above_q_ugg
2021-12-10,2021-12-12,non_tap,no_tap,456.14,453.43,11.030696442863157,450.8267556394843,453.43,456.0332443605157,449.21627395882626,457.64372604117375,453.56,470.9,,,,,,,,,36.3069627843415,mid,falling,mid_falling,above_q_ugg,
2021-12-17,2021-12-19,intraweek_cross,breakdown,470.19,470.71,11.490646696944358,467.9982073795211,470.71,473.42179262047887,466.32057296176725,475.0994270382327,458.06,472.87,2021-12-13 10:26:00,467.9982073795211,2021-12-15 15:59:00,,,2021-12-13 15:59:00,0.864895392020355,0.42397897602877666,49.08027796339943,mid,rising,mid_rising,above_q_ugg,above_q_ugg
2021-12-24,2021-12-26,opened_below_dgg,gap_through_stop,454.44,459.9,11.727743361448333,457.1322525666982,459.9,462.66774743330177,455.4200020359267,464.37999796407325,451.14,472.19,2021-12-20 09:30:00,454.44,2021-12-21 11:41:00,2021-12-21 14:56:00,2021-12-22 10:17:00,2021-12-20 09:30:00,0.2813840564458322,1.5135051520950011,38.12116187617466,mid,falling,mid_falling,above_q_ugg,above_q_ugg
2021-12-31,2022-01-02,non_tap,no_tap,472.03,470.58,12.393618835630596,467.65510595479117,470.58,473.5048940452088,465.8456376047891,475.3143623952109,472.01,479.0,,,,,,,,,43.80020010424025,mid,rising,mid_rising,above_q_ugg,
2022-01-07,2022-01-09,intraweek_cross,breakdown,476.32,474.88,12.10978891879984,472.0220898151632,474.88,477.7379101848368,470.25406063301847,479.5059393669815,464.65,479.98,2022-01-05 14:40:00,472.0220898151632,,,,2022-01-05 15:08:00,0.6087711243024588,0.01882032679223402,50.297868268404464,mid,rising,mid_rising,q_pivot_to_put,q_pivot_to_put
2022-01-14,2022-01-16,opened_below_trigger,breakdown,462.7,466.12,12.339803996028426,463.2078062569373,466.12,469.0321937430627,461.40619487351717,470.83380512648284,456.5973,473.2,2022-01-10 09:30:00,462.7,2022-01-11 11:15:00,2022-01-11 14:54:00,2022-01-12 09:30:00,2022-01-10 09:35:00,0.49455404656055546,0.8509049255060641,39.72784397219101,mid,falling,mid_falling,q_put_to_dgg,q_put_to_dgg
2022-01-21,2022-01-23,opened_below_dgg,gap_through_stop,459.73,464.69,12.644296567740678,461.7059460100132,464.69,467.6740539899868,459.85987871112303,469.52012128887696,437.97,459.96,2022-01-18 09:30:00,459.73,,,,2022-01-18 09:30:00,1.7209340103202067,-0.009300636011660054,31.08475946783003,mid,falling,mid_falling,q_put_to_dgg,below_q_dgg
2022-01-28,2022-01-30,opened_below_dgg,gap_through_stop,432.03,438.02,13.649703955759199,434.79866986644083,438.02,441.24133013355913,432.8058130889,443.2341869111,420.76,444.04,2022-01-24 09:30:00,432.03,2022-01-24 15:50:00,2022-01-26 09:30:00,2022-01-26 14:02:00,2022-01-24 09:30:00,0.8256589327158885,0.8798725627256324,-4.612596395528554,mid,falling,mid_falling,below_q_dgg,below_q_dgg
2022-02-04,2022-02-06,non_tap,no_tap,441.24,441.9,14.337582244633545,438.5163305902665,441.9,445.2836694097335,436.42304358254995,447.37695641745,439.81,458.12,,,,,,,,,-15.649665627310483,mid,falling,mid_falling,below_q_dgg,
2022-02-11,2022-02-13,intraweek_cross,full_rotation,449.51,448.73,14.621326370016863,445.27936697667604,448.73,452.180633023324,443.14465332665355,454.3153466733465,438.94,457.88,2022-02-08 10:02:00,445.27936697667604,2022-02-08 11:03:00,2022-02-09 09:30:00,2022-02-09 09:30:00,2022-02-11 13:39:00,0.4335698975761756,0.8617982188786487,-12.642098463683574,mid,rising,mid_rising,below_q_dgg,below_q_dgg
